experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,model_configuration,primary_configuration
polymarket_model,Claude-Opus-4-1-20250805 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Opus-4-1-20250805 (zero shot with freeze values),claude,log_odds_mean,20,3880,3880,1.0,0.2018837760351853,0.0023587109639175243,-116.80771593561862,-0.8293614690897242,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.03965149344052914,0.0,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.6151992869994265,0.4329896907216494,,0.03977276800653435,0.040623032536934514,0.040022634686419055,80.05916957963318,0.020930602106750722,0.006243134212488343,0.020796753500152265,0.006183767386097825,0.04023250691837782,0.011427051085237389,Claude-Opus-4-1-20250805,zero shot with freeze values,1
polymarket_model,Claude-Opus-4-1-20250805 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Opus-4-1-20250805 (zero shot with freeze values),claude,oracle_directional,20,3880,3880,1.0,0.2018837760351853,0.0023587109639175243,-116.80771593561862,-0.8293614690897242,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.03965149344052914,0.0,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.6151992869994265,0.4329896907216494,,0.039270711033117175,0.040623032536934514,0.040022634686419055,80.18569594913171,0.033289526147212326,0.018787460125833016,0.03319768280105841,0.01870362261259787,0.04023250691837782,0.023905939722123182,Claude-Opus-4-1-20250805,zero shot with freeze values,1
polymarket_model,Claude-Opus-4-1-20250805 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Opus-4-1-20250805 (zero shot with freeze values),claude,oracle_linear,20,3880,3880,1.0,0.2018837760351853,0.0023587109639175243,-116.80771593561862,-0.8293614690897242,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.03965149344052914,0.0,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.6151992869994265,0.4329896907216494,0.5887119682747161,0.03985516303942312,0.040623032536934514,0.040022634686419055,80.0386713749398,0.01890231845230288,0.004184423347140781,0.018804223633174078,0.004182693701208915,0.04023250691837782,0.009379079452350404,Claude-Opus-4-1-20250805,zero shot with freeze values,1
polymarket_model,Claude-Opus-4-1-20250805 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Opus-4-1-20250805 (zero shot with freeze values),claude,partner,20,3880,3880,1.0,0.2018837760351853,0.0023587109639175243,-116.80771593561862,-0.8293614690897242,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.03965149344052914,0.0,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.6151992869994265,0.4329896907216494,1.0,0.04023250691837782,0.040623032536934514,0.040022634686419055,79.94441044713996,0.0096134038787387,-0.005243838482976755,0.009375989228345837,-0.0052862442592814425,0.04023250691837782,0.0,Claude-Opus-4-1-20250805,zero shot with freeze values,1
polymarket_model,Claude-Opus-4-1-20250805 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Opus-4-1-20250805 (zero shot with freeze values),claude,piecewise_odds,20,3880,3880,1.0,0.2018837760351853,0.0023587109639175243,-116.80771593561862,-0.8293614690897242,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.03965149344052914,0.0,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.6151992869994265,0.4329896907216494,,0.0380352120940278,0.040623032536934514,0.040022634686419055,80.50118951712248,0.0637032806586723,0.049657465280906456,0.0637076871384271,0.049785480501729505,0.04023250691837782,0.054614911986663156,Claude-Opus-4-1-20250805,zero shot with freeze values,1
polymarket_model,Claude-Opus-4-1-20250805 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Opus-4-1-20250805 (zero shot with freeze values),claude,simple_mean,20,3880,3880,1.0,0.2018837760351853,0.0023587109639175243,-116.80771593561862,-0.8293614690897242,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.03965149344052914,0.0,0.0010427628865979383,0.0016950001546391755,0.5940862087023758,0.6151992869994265,0.4329896907216494,0.5,0.040004019688996376,0.040623032536934514,0.040022634686419055,80.00117853264526,0.01523797730697065,0.0004651117441050416,0.015115996085097644,0.0003913264307201718,0.04023250691837782,0.005679169579091605,Claude-Opus-4-1-20250805,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,anchor,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,0.0,0.045424343123584954,0.045424343123584954,0.04534921860590008,78.69107937193897,0.0,-0.0016565779961444141,0.0,-0.0017887197493700105,0.05086636161233094,0.10698658831196495,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,best_single,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,,0.04534921860590008,0.045424343123584954,0.04534921860590008,78.70929994918636,0.0016538382840339024,0.0,0.001748508917081763,0.0,0.05086636161233094,0.10846348808037035,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,cf_directional,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,,0.04669350580873631,0.045424343123584954,0.04534921860590008,78.40336196860225,-0.027940143937764277,-0.029643006961565098,-0.027307596799534185,-0.0290963165489042,0.05086636161233094,0.0820356650510473,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,cf_directional_lcb_1se,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,,0.04545767069420739,0.045424343123584954,0.04534921860590008,78.683504588468,-0.0007336940576501966,-0.0023914874752264162,-0.0006930315372220336,-0.0024817512865920443,0.05086636161233094,0.10633138967840751,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,cf_lcb_1se,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,0.0,0.045424343123584954,0.045424343123584954,0.04534921860590008,78.69107937193897,0.0,-0.0016565779961444141,0.0,-0.0017887197493700105,0.05086636161233094,0.10698658831196495,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,cf_lcb_95,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,0.0,0.045424343123584954,0.045424343123584954,0.04534921860590008,78.69107937193897,0.0,-0.0016565779961444141,0.0,-0.0017887197493700105,0.05086636161233094,0.10698658831196495,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,cf_linear,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,0.1306120734568973,0.046583049580678285,0.045424343123584954,0.04534921860590008,78.43315161012178,-0.025508491205714634,-0.02720732600710528,-0.024789075707362166,-0.026577795456732178,0.05086636161233094,0.08420716355333548,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,ec_w0_56,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,,0.0449128317352595,0.045424343123584954,0.04534921860590008,78.81538750053431,0.011260732751463179,0.009622809037415301,0.011703652522984451,0.01002994905418378,0.05086636161233094,0.11704257368445628,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,log_odds_mean,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,,0.046453504144451145,0.045424343123584954,0.04534921860590008,78.45444653493401,-0.022656596663735498,-0.024350707079380574,-0.022287616928979265,-0.02403594441357462,0.05086636161233094,0.08675394362804276,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,oracle_directional,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,,0.04508742850005452,0.045424343123584954,0.04534921860590008,78.77201861283453,0.007417049986035032,0.005772758911693787,0.007681813523936454,0.005935416640729281,0.05086636161233094,0.11361011342465478,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,oracle_linear,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,0.1415300951360431,0.04531365065326442,0.045424343123584954,0.04534921860590008,78.71773149771884,0.0024368535174933976,0.0007843123592658903,0.0025453648816456042,0.0007973490222233825,0.05086636161233094,0.10916273118540572,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,partner,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,1.0,0.05086636161233094,0.045424343123584954,0.04534921860590008,77.46968230073969,-0.11980401068079322,-0.1216590533648813,-0.11914262780901734,-0.12089113672609911,0.05086636161233094,0.0,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,piecewise_odds,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,,0.04403193944058268,0.045424343123584954,0.04534921860590008,79.02474757825274,0.03065324861636398,0.02904745011738778,0.031165493873460622,0.029536833246681632,0.05086636161233094,0.13436035043818567,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-20250514 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values),claude,simple_mean,20,3110,3110,0.8,1.2578382256940353,0.0026663328778135055,-71.3895498392283,-0.6432014986403605,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.0,-0.00023245096463022483,0.00497711655948553,0.1306120734568973,0.0,0.15434083601286175,0.5,0.046901073228086565,0.045424343123584954,0.04534921860590008,78.3510511151046,-0.03250966338652176,-0.034220096175694346,-0.03217585895028412,-0.03393198233423523,0.05086636161233094,0.07795502289833756,Claude-Sonnet-4-20250514,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-5-20250929 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values),claude,anchor,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.0,0.03548036115684423,0.03548036115684423,0.035163613028372,81.16926214115475,0.0,-0.009007837966384574,0.0,-0.009037949903856788,0.035328231677677555,-0.004306173050342533,Claude-Sonnet-4-5-20250929,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-5-20250929 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values),claude,best_single,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035163613028372,0.03548036115684423,0.035163613028372,81.25329091609014,0.008927421202732691,0.0,0.008804481718478311,0.0,0.035328231677677555,0.004659691172982422,Claude-Sonnet-4-5-20250929,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-5-20250929 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values),claude,cf_directional,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035509868991194016,0.03548036115684423,0.035163613028372,81.16122942042485,-0.0008316666851091675,-0.009846996170235245,-0.0009460238058022231,-0.009936014889044434,0.035328231677677555,-0.0051414210361179855,Claude-Sonnet-4-5-20250929,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-5-20250929 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values),claude,cf_directional_lcb_1se,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035482490802614494,0.03548036115684423,0.035163613028372,81.16878374576987,-6.002322695794568e-05,-0.009068401872845177,-4.533514604139928e-05,-0.009080097440124972,0.035328231677677555,-0.0043664547477027995,Claude-Sonnet-4-5-20250929,zero shot with freeze values,1
polymarket_model,Claude-Sonnet-4-5-20250929 (zero shot with freeze values) x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values),claude,cf_lcb_1se,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.08463918283923885,0.035553862155409725,0.03548036115684423,0.035163613028372,81.14957481755337,-0.0020715966852924727,-0.01109809525894986,-0.002132983381342052,-0.01117093328519884,0.035328231677677555,-0.006386690389452391,Claude-Sonnet-4-5-20250929,zero shot with freeze values,1
